,index,hotel_id,datum_dolaska,datum_odjave,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,rezervacija_id,gost_id,zemlja_gosta_mapped,broj_gostiju
28974,40186,1,2015-07-15,2015-07-22,0,5,100.0,1353409,1035508,0,2.0
28975,40196,1,2015-10-18,2015-10-20,2,1,67.28010730994608,1353419,1094652,0,1.0
28976,40197,1,2015-07-18,2015-07-20,2,1,139.00333676096946,1353420,1098262,0,1.0
28977,40198,1,2015-05-18,2015-05-20,2,1,99.91914305297767,1353421,1075437,0,3.0
28978,40199,1,2015-07-18,2015-07-20,2,1,74.84207516059458,1353422,1057423,0,2.0
28979,40200,1,2015-07-18,2015-07-20,2,1,67.61888765644522,1353423,1035908,0,2.0
28980,40201,1,2015-10-18,2015-10-20,2,1,91.98646466458369,1353424,1074664,0,2.0
28981,40202,1,2015-07-18,2015-07-20,2,1,67.29042302008969,1353425,1102664,0,2.0
28982,40203,1,2015-07-18,2015-07-20,2,1,62.57664643749384,1353426,1000030,0,2.0
28983,40204,1,2015-07-18,2015-07-20,2,1,55.28446257707381,1353427,1000412,0,2.0
28984,40205,1,2015-07-18,2015-07-20,2,1,59.65928908704449,1353428,1031596,0,2.0
28985,40206,1,2015-07-18,2015-07-20,2,1,44.294555041996375,1353429,1020723,0,1.0
28986,40207,1,2015-11-18,2015-11-20,2,1,89.98140010443962,1353430,1017422,6,2.0
28987,40208,1,2015-07-18,2015-07-20,2,1,48.43651599554673,1353431,1079657,0,2.0
28988,40209,1,2015-07-18,2015-07-20,2,1,105.47725288084561,1353432,1095549,0,3.0
28989,40210,1,2015-07-18,2015-07-20,2,1,60.22939081243236,1353433,1087587,0,2.0
28990,40211,1,2015-11-18,2015-11-20,2,1,111.85095843925816,1353434,1106269,0,2.0
28991,40212,1,2015-11-18,2015-11-20,2,1,103.56529436470996,1353435,1028573,0,2.0
28992,40213,1,2015-12-18,2015-12-20,2,1,100.0,1353436,1096210,0,1.0
28993,40214,1,2015-10-18,2015-10-20,2,1,117.77809104637649,1353437,1074024,0,3.0
28994,40215,1,2015-07-18,2015-07-20,2,1,46.29351379409453,1353438,1084560,0,2.0
28995,40216,1,2015-07-18,2015-07-20,2,1,44.14785019612945,1353439,1080834,0,1.0
28996,40218,1,2015-05-18,2015-05-21,2,1,81.40079072925977,1353441,1026357,0,1.0
28997,40220,1,2015-10-18,2015-10-21,2,1,111.24409409916744,1353443,1095990,0,2.0
28998,40226,1,2015-07-18,2015-07-21,2,1,59.63953663747107,1353449,1078022,0,2.0
28999,40227,1,2015-07-18,2015-07-21,2,1,62.759712585145095,1353450,1022763,0,2.0
29000,40230,1,2015-07-18,2015-07-21,2,1,61.027373767153854,1353453,1059156,0,2.0
29001,40237,1,2015-07-18,2015-07-21,2,1,135.9141118275576,1353460,1036962,0,3.0
29002,40241,1,2015-07-18,2015-07-22,2,1,46.21362032495169,1353464,1036983,0,2.0
29003,40242,1,2015-07-18,2015-07-22,2,1,41.83979985652577,1353465,1024257,0,2.0
29004,40243,1,2015-05-18,2015-05-22,2,1,100.0,1353466,1047644,0,1.0
29005,40250,1,2015-12-18,2015-12-22,2,1,103.71418102395292,1353473,1056645,0,1.0
29006,40253,1,2015-05-18,2015-05-22,2,1,64.2534460311166,1353476,1022847,0,2.0
29007,40254,1,2015-05-18,2015-05-22,2,1,58.44464334402256,1353477,1037494,0,2.0
29008,40257,1,2015-10-18,2015-10-22,2,1,60.56083167659011,1353480,1098709,0,2.0
29009,40258,1,2015-07-18,2015-07-22,2,1,54.6546390200557,1353481,1103673,0,2.0
29010,40261,1,2015-05-18,2015-05-22,2,1,94.51764221969071,1353484,1012231,0,3.0
29011,40264,1,2015-07-18,2015-07-22,2,1,56.20823036192802,1353487,1033807,0,2.0
29012,40266,1,2015-07-18,2015-07-22,2,1,59.84062146656253,1353489,1028521,0,2.0
29013,40267,1,2015-05-18,2015-05-22,2,1,100.0,1353490,1002581,0,1.0
29014,40269,1,2015-07-18,2015-07-22,2,1,59.98878728735068,1353492,1054689,0,2.0
29015,40270,1,2015-07-18,2015-07-22,2,1,50.56673322562988,1353493,1026168,0,2.0
29016,40272,1,2015-07-18,2015-07-23,2,1,45.83352607770575,1353495,1000275,0,2.0
29017,40280,1,2015-07-20,2015-07-22,2,1,132.81162359906153,1353503,1009703,0,2.0
29018,40281,1,2015-07-20,2015-07-24,2,1,72.87098482945247,1353504,1055962,0,2.0
29019,40284,1,2015-07-22,2015-07-24,2,1,61.60838291969847,1353507,1012889,0,2.0
29020,40285,1,2015-10-22,2015-10-24,2,1,75.74622645408124,1353508,1006279,0,2.0
29021,40286,1,2015-10-22,2015-10-24,2,1,107.04098126411004,1353509,1036011,0,3.0
29022,40289,1,2015-05-22,2015-05-24,2,1,71.9534551154058,1353512,1067726,0,2.0
29023,40293,1,2015-07-22,2015-07-24,2,1,41.9089165621515,1353516,1054684,0,2.0
29024,40296,1,2015-07-22,2015-07-24,2,1,58.52814094166042,1353519,1033000,1,2.0
29025,40297,1,2015-07-22,2015-07-24,2,1,41.40796928647862,1353520,1084211,0,2.0
29026,40298,1,2015-05-22,2015-05-24,2,1,100.0,1353521,1017576,0,1.0
29027,40299,1,2015-11-22,2015-11-24,2,1,108.80710650811425,1353522,1011814,42,3.0
29028,40300,1,2015-07-22,2015-07-24,2,1,49.58849809900432,1353523,1055657,0,2.0
29029,40301,1,2015-11-22,2015-11-24,2,1,91.40142511548089,1353524,1007928,0,2.0
29030,40304,1,2015-10-22,2015-10-24,2,1,83.8562138974519,1353527,1041648,0,2.0
29031,40306,1,2015-07-22,2015-07-24,2,1,43.72107964666768,1353529,1029762,0,1.0
29032,40310,1,2015-05-22,2015-05-24,2,1,68.27172793134707,1353533,1017449,0,2.0
29033,40312,1,2015-11-22,2015-11-24,2,1,84.4723461721813,1353535,1043119,0,2.0
29034,40313,1,2015-07-22,2015-07-24,2,1,58.40801972438858,1353536,1016949,0,2.0
29035,40314,1,2015-11-22,2015-11-24,2,1,92.11513561413952,1353537,1071038,0,2.0
29036,40315,1,2015-07-22,2015-07-24,2,1,45.12654001073135,1353538,1057734,0,2.0
29037,40317,1,2015-05-22,2015-05-24,2,1,74.00215717052548,1353540,1002687,0,3.0
29038,40326,1,2015-07-22,2015-07-24,2,1,51.06473303942472,1353549,1018508,0,2.0
29039,40327,1,2015-07-22,2015-07-24,2,1,100.0,1353550,1017137,0,1.0
29040,40328,1,2015-11-22,2015-11-24,2,1,86.30276649471202,1353551,1098909,0,2.0
29041,40330,1,2015-10-22,2015-10-24,2,1,76.67683150542966,1353553,1093701,0,1.0
29042,40332,1,2015-07-22,2015-07-24,2,1,139.33862796676834,1353555,1026211,0,2.0
29043,40335,1,2015-07-23,2015-07-24,2,1,74.79162019221305,1353558,1004951,0,2.0
29044,40336,1,2015-11-23,2015-11-24,2,1,118.88640491858855,1353559,1076870,0,2.0
29045,40337,1,2015-07-23,2015-07-24,2,1,67.4219598188265,1353560,1016922,0,2.0
29046,40338,1,2015-07-23,2015-07-24,2,1,60.590290601477406,1353561,1053636,0,2.0
29047,40339,1,2015-10-23,2015-10-24,2,1,83.11519292275526,1353562,1060691,0,2.0
29048,40340,1,2015-10-23,2015-10-24,2,1,99.65239645038702,1353563,1038820,0,2.0
29049,40341,1,2015-12-23,2015-12-24,2,1,147.17099692761133,1353564,1088390,0,2.0
29050,40342,1,2015-07-23,2015-07-24,2,1,79.16301363682328,1353565,1003831,0,2.0
29051,40343,1,2015-12-23,2015-12-24,2,1,143.99756932027,1353566,1003880,0,2.0
29052,40344,1,2015-11-23,2015-11-24,2,1,97.84158310322655,1353567,1060514,0,1.0
29053,40345,1,2015-07-23,2015-07-24,2,1,81.5143537313002,1353568,1041188,0,2.0
29054,40346,1,2015-12-23,2015-12-24,2,1,143.55393342652474,1353569,1102791,0,2.0
29055,40347,1,2015-10-23,2015-10-24,2,1,100.0,1353570,1003613,0,1.0
29056,40348,1,2015-07-23,2015-07-24,2,1,83.07111284679337,1353571,1057020,0,2.0
29057,40349,1,2015-07-23,2015-07-24,2,1,54.662366257438784,1353572,1047247,0,2.0
29058,40350,1,2015-05-23,2015-05-24,2,1,97.30349225780456,1353573,1060206,0,2.0
29059,40351,1,2015-07-23,2015-07-24,2,1,81.71845721568201,1353574,1021656,0,2.0
29060,40352,1,2015-05-23,2015-05-24,2,1,76.13089213543998,1353575,1079264,0,2.0
29061,40353,1,2015-07-23,2015-07-24,2,1,59.75391453027086,1353576,1028605,7,2.0
29062,40354,1,2015-10-23,2015-10-24,2,1,110.50593222263248,1353577,1083812,0,2.0
29063,40355,1,2015-11-23,2015-11-24,2,1,116.15674570023985,1353578,1015618,0,2.0
29064,40356,1,2015-07-23,2015-07-24,2,1,59.71291571018003,1353579,1040838,0,1.0
29065,40357,1,2015-07-23,2015-07-24,2,1,59.43896972994294,1353580,1089128,0,2.0
29066,40358,1,2015-07-23,2015-07-24,2,1,62.816658223976255,1353581,1101736,0,2.0
29067,40359,1,2015-07-23,2015-07-24,2,1,82.003683515679,1353582,1104239,0,2.0
29068,40360,1,2015-07-23,2015-07-24,2,1,111.13996706673986,1353583,1042141,0,3.0
29069,40361,1,2015-05-23,2015-05-24,2,8,98.35865168772703,1353584,1088141,0,2.0
29070,40362,1,2015-10-23,2015-10-24,2,1,113.8879227275807,1353585,1057803,0,2.0
29071,40363,1,2015-07-23,2015-07-24,2,1,100.0,1353586,1093293,0,1.0
29072,40364,1,2015-07-23,2015-07-24,2,1,59.96608923632972,1353587,1072521,0,2.0
29073,40365,1,2015-07-23,2015-07-24,2,1,62.315569633836446,1353588,1064158,0,2.0
29074,40366,1,2015-10-23,2015-10-24,2,1,130.66275588414783,1353589,1097195,0,2.0
29075,40367,1,2015-10-23,2015-10-24,2,1,98.13863011600833,1353590,1059564,0,2.0
29076,40368,1,2015-11-23,2015-11-24,2,8,142.82841335150027,1353591,1057001,0,2.0
29077,40369,1,2015-12-23,2015-12-24,2,1,141.47907603197459,1353592,1093534,0,2.0
29078,40370,1,2015-10-23,2015-10-24,2,1,109.4141378045348,1353593,1016109,0,2.0
29079,40371,1,2015-11-23,2015-11-24,2,1,123.3217904053522,1353594,1069885,0,2.0
29080,40372,1,2015-07-23,2015-07-24,2,1,84.35709485396708,1353595,1051908,0,2.0
29081,40380,1,2015-07-24,2015-07-25,0,1,100.0,1353603,1022969,0,2.0
29082,40381,1,2015-07-24,2015-07-26,0,2,100.0,1353604,1078830,0,3.0
29083,40382,1,2015-07-24,2015-07-26,0,2,100.0,1353605,1052948,0,3.0
29084,40383,1,2015-10-24,2015-10-26,0,2,100.0,1353606,1022159,0,1.0
29085,40384,1,2015-11-24,2015-11-26,0,2,100.0,1353607,1025644,0,1.0
29086,40385,1,2015-07-25,2015-07-26,2,1,100.0,1353608,1014714,0,1.0
29087,40386,1,2015-07-25,2015-07-26,2,1,65.01253644523696,1353609,1065205,0,2.0
29088,40387,1,2015-07-25,2015-07-26,0,2,100.0,1353610,1100282,0,3.0
29089,40388,1,2015-10-25,2015-10-26,2,1,100.0,1353611,1033525,0,1.0
29090,40389,1,2015-07-25,2015-07-26,2,1,89.99009644451999,1353612,1088795,0,3.0
29091,40394,1,2015-11-25,2015-11-28,2,1,113.30786741380406,1353617,1082403,17,2.0
29092,40395,1,2015-05-25,2015-05-28,2,1,52.731578732468236,1353618,1017804,0,1.0
29093,40400,1,2015-05-25,2015-05-28,2,1,67.00307869425725,1353623,1012087,0,1.0
29094,40401,1,2015-10-25,2015-10-28,2,1,99.82058327457663,1353624,1003166,17,2.0
29095,40408,1,2015-07-25,2015-07-28,2,1,44.68842183587728,1353631,1092331,0,1.0
29096,40411,1,2015-07-25,2015-07-28,2,1,83.17938745286301,1353634,1098474,17,2.0
29097,40412,1,2015-07-25,2015-07-28,2,1,131.8969538300738,1353635,1088388,17,1.0
29098,40415,1,2015-07-25,2015-07-28,2,1,68.65696154803723,1353638,1106753,0,2.0
29099,40416,1,2015-11-25,2015-11-28,2,1,111.72551829921565,1353639,1062465,0,2.0
29100,40418,1,2015-05-25,2015-05-28,2,1,81.93615710901827,1353641,1032600,0,2.0
29101,40419,1,2015-10-25,2015-10-28,2,1,96.06841948531941,1353642,1032148,0,2.0
29102,40420,1,2015-07-25,2015-07-28,2,1,90.35742046849747,1353643,1050270,17,2.0
29103,40422,1,2015-11-25,2015-11-28,2,1,170.46426866779444,1353645,1106223,0,3.0
29104,40423,1,2015-10-25,2015-10-28,2,1,110.22594630355685,1353646,1044668,0,2.0
29105,40426,1,2015-10-25,2015-10-29,2,1,77.81907615379073,1353649,1014567,0,2.0
29106,40427,1,2015-07-25,2015-07-29,2,1,100.0,1353650,1091471,0,1.0
29107,40428,1,2015-07-25,2015-07-29,2,1,59.45902204305971,1353651,1047911,3,2.0
29108,40429,1,2015-07-25,2015-07-29,2,1,59.72563223372546,1353652,1058625,0,2.0
29109,40430,1,2015-07-25,2015-07-29,2,1,61.41504893998792,1353653,1035485,5,2.0
29110,40431,1,2015-07-25,2015-07-29,2,1,45.93567934480035,1353654,1035759,0,2.0
29111,40436,1,2015-07-25,2015-07-29,2,1,58.33377078954431,1353659,1077482,0,2.0
29112,40437,1,2015-07-25,2015-07-29,2,1,61.76203311131846,1353660,1044979,0,2.0
29113,40438,1,2015-07-25,2015-07-29,2,1,100.0,1353661,1068604,0,1.0
29114,40439,1,2015-07-25,2015-07-29,2,1,42.51662457821779,1353662,1011404,0,2.0
29115,40440,1,2015-05-25,2015-05-29,2,1,56.406650293837465,1353663,1000403,0,2.0
29116,40441,1,2015-05-25,2015-05-29,2,1,55.1118510125202,1353664,1090587,0,1.0
29117,40442,1,2015-07-25,2015-07-29,2,1,52.10968621822121,1353665,1052876,0,2.0
29118,40443,1,2015-05-25,2015-05-29,2,1,70.9884783681206,1353666,1042413,0,1.0
29119,40444,1,2015-10-25,2015-10-29,2,1,83.45460780403052,1353667,1070853,0,2.0
29120,40445,1,2015-10-25,2015-10-29,2,1,76.40886680423772,1353668,1077675,0,2.0
29121,40448,1,2015-10-25,2015-10-29,2,1,72.77469467386295,1353671,1033113,0,2.0
29122,40450,1,2015-07-25,2015-07-29,2,1,54.56999749713501,1353673,1057853,17,2.0
29123,40453,1,2015-05-25,2015-05-29,2,1,50.90710972168006,1353676,1056171,3,2.0
29124,40454,1,2015-07-25,2015-07-29,2,1,50.71520941734615,1353677,1013358,0,2.0
29125,40459,1,2015-10-26,2015-10-27,0,1,100.0,1353682,1094304,0,2.0
29126,40461,1,2015-07-26,2015-07-31,2,1,100.0,1353684,1046423,0,2.0
29127,40464,1,2015-07-27,2015-07-29,2,1,137.98484815938207,1353687,1040171,3,2.0
29128,40467,1,2015-05-27,2015-05-29,2,1,52.46453854024502,1353690,1085818,3,2.0
29129,40470,1,2015-10-27,2015-10-29,2,1,87.25808440166722,1353693,1100777,3,3.0
29130,40476,1,2015-05-27,2015-05-29,2,1,61.64478646232129,1353699,1101307,3,2.0
29131,40477,1,2015-10-27,2015-10-29,2,1,73.60201297517322,1353700,1041367,3,2.0
29132,40478,1,2015-07-27,2015-07-29,2,1,60.256379134894445,1353701,1080793,0,2.0
29133,40479,1,2015-07-27,2015-07-29,2,1,53.12145358429287,1353702,1020099,3,1.0
29134,40480,1,2015-05-27,2015-05-29,2,1,100.0,1353703,1005066,3,1.0
29135,40484,1,2015-07-27,2015-07-29,2,1,52.66500245292921,1353707,1105031,0,3.0
29136,40485,1,2015-12-27,2015-12-29,2,1,108.48485675937233,1353708,1089812,3,2.0
29137,40486,1,2015-05-27,2015-05-29,2,1,51.92480056118975,1353709,1087993,3,2.0
29138,40487,1,2015-07-27,2015-07-29,2,1,136.39332469291034,1353710,1101582,3,1.0
29139,40488,1,2015-07-27,2015-07-29,2,1,100.0,1353711,1084521,3,1.0
29140,40498,1,2015-07-27,2015-07-29,2,1,45.0981507997589,1353721,1103904,3,2.0
29141,40499,1,2015-10-27,2015-10-29,2,1,96.4574192415551,1353722,1017292,3,3.0
29142,40500,1,2015-05-27,2015-05-29,2,1,66.08854978321992,1353723,1074744,0,2.0
29143,40503,1,2015-07-27,2015-07-29,2,1,59.72437852210575,1353726,1098899,3,2.0
29144,40504,1,2015-10-27,2015-10-29,2,1,70.70736894747333,1353727,1045719,3,2.0
29145,40505,1,2015-05-27,2015-05-29,2,1,63.69989656009804,1353728,1037364,3,1.0
29146,40511,1,2015-05-27,2015-05-30,2,1,88.15942309518925,1353734,1027697,0,2.0
29147,40512,1,2015-07-27,2015-07-30,0,1,51.21571734753533,1353735,1067869,0,1.0
29148,40513,1,2015-07-27,2015-07-30,2,1,55.65229090211366,1353736,1037523,12,2.0
29149,40514,1,2015-07-27,2015-07-30,2,1,55.77970647808159,1353737,1067783,5,2.0
29150,40516,1,2015-10-27,2015-10-30,2,1,99.0070285873414,1353739,1042756,18,2.0
29151,40517,1,2015-07-27,2015-08-06,2,1,64.96803107499287,1353740,1086566,1,3.0
29152,40518,1,2015-07-27,2015-08-06,2,1,40.18364109131248,1353741,1098851,0,2.0
29153,40519,1,2015-05-28,2015-05-28,0,1,100.0,1353742,1050563,0,2.0
29154,40520,1,2015-07-28,2015-07-28,0,1,100.0,1353743,1057848,0,2.0
29155,40521,1,2015-07-28,2015-07-30,0,1,54.754377494203396,1353744,1014785,0,1.0
29156,40522,1,2015-07-28,2015-07-30,0,1,100.0,1353745,1088470,0,2.0
29157,40523,1,2015-07-28,2015-07-31,0,1,100.0,1353746,1008538,0,2.0
29158,40524,1,2015-07-28,2015-07-31,2,1,78.32799200658958,1353747,1017005,7,3.0
29159,40525,1,2015-07-28,2015-08-04,2,1,56.42389590699786,1353748,1046536,12,3.0
29160,40526,1,2015-05-28,2015-06-04,2,1,87.63735495411285,1353749,1085836,12,2.0
29161,40527,1,2015-05-29,2015-05-30,0,1,70.4740151172312,1353750,1065117,0,1.0
29162,40528,1,2015-10-29,2015-10-30,2,3,100.0,1353751,1060826,0,2.0
29163,40529,1,2015-07-29,2015-08-01,2,1,64.98409155826275,1353752,1002804,0,3.0
29164,40530,1,2015-11-29,2015-12-02,2,1,80.68027308268259,1353753,1082551,25,2.0
29165,40531,1,2015-07-29,2015-08-01,2,1,54.04776622529303,1353754,1070430,0,3.0
29166,40533,1,2015-11-29,2015-12-06,2,1,101.14527634578329,1353756,1060924,5,2.0
29167,40534,1,2015-07-29,2015-08-05,2,1,134.10660712943417,1353757,1082506,0,2.0
29168,40535,1,2015-12-29,2015-12-30,0,1,123.87771413320729,1353758,1022361,0,1.0
29169,40536,1,2015-11-30,2015-12-03,2,1,97.19365517068223,1353759,1075389,0,2.0
29170,40539,1,2015-07-31,2015-08-02,2,1,52.48166193703555,1353762,1019463,12,2.0
29171,40540,1,2015-05-31,2015-06-04,2,1,133.68570214809392,1353763,1007414,0,2.0
29172,40541,1,2015-07-31,2015-08-05,2,1,55.888504369491876,1353764,1070024,1,1.0
29173,40542,1,2015-07-31,2015-08-09,2,1,53.997336615762194,1353765,1082818,3,3.0
29174,40543,1,2015-05-31,2015-06-09,2,1,74.23892494729283,1353766,1000277,0,2.0
29175,40544,1,2015-05-31,2015-06-09,2,1,74.42873069244799,1353767,1071970,0,2.0
29176,40546,1,2015-08-01,2015-08-02,0,1,71.32535937135056,1353769,1045964,0,2.0
29177,40547,1,2015-12-01,2015-12-04,2,8,134.76760356765175,1353770,1040555,17,2.0
29178,40548,1,2015-08-01,2015-08-04,2,1,62.04626011394512,1353771,1036898,17,1.0
29179,40552,1,2015-08-01,2015-08-04,2,1,87.33449145245342,1353775,1093983,17,2.0
29180,40553,1,2015-08-01,2015-08-04,2,1,85.46483059136533,1353776,1104463,17,2.0
29181,40558,1,2015-08-01,2015-08-04,2,1,111.65365818407906,1353781,1029566,17,3.0
29182,40562,1,2015-08-01,2015-08-04,2,1,89.45705770435359,1353785,1084883,17,2.0
29183,40564,1,2015-08-01,2015-08-04,2,1,60.582865906403185,1353787,1106964,17,1.0
29184,40567,1,2015-12-01,2015-12-04,2,1,160.01374654241644,1353790,1098869,17,2.0
29185,40570,1,2015-05-01,2015-05-04,2,8,88.37134186341157,1353793,1063975,17,2.0
29186,40571,1,2015-08-01,2015-08-04,2,1,68.45927632999593,1353794,1044100,17,1.0
29187,40575,1,2015-11-01,2015-11-04,2,1,146.55613126843897,1353798,1065123,17,2.0
29188,40576,1,2015-10-01,2015-10-04,2,1,107.05524945113577,1353799,1029016,17,2.0
29189,40577,1,2015-08-01,2015-08-04,2,1,132.97545113695026,1353800,1019069,17,1.0
29190,40578,1,2015-10-01,2015-10-06,2,1,106.8207760520902,1353801,1031441,42,2.0
29191,40579,1,2015-12-01,2015-12-07,2,1,121.62530148717629,1353802,1058501,0,2.0
29192,40580,1,2015-08-02,2015-08-03,0,3,100.0,1353803,1027097,47,1.0
29193,40581,1,2015-11-02,2015-11-05,2,1,126.02075720166644,1353804,1002103,13,2.0
29194,40582,1,2015-08-03,2015-08-04,0,2,100.0,1353805,1025303,0,2.0
29195,40583,1,2015-08-03,2015-08-04,0,8,66.4598740151389,1353806,1056287,0,3.0
29196,40584,1,2015-11-03,2015-11-04,0,1,100.0,1353807,1047622,0,2.0
29197,40585,1,2015-08-03,2015-08-04,0,8,65.49221858765503,1353808,1068061,0,2.0
29198,40588,1,2015-05-03,2015-05-06,2,1,71.30926885120972,1353811,1028636,0,2.0
29199,40589,1,2015-08-03,2015-08-06,0,5,100.0,1353812,1065926,0,4.0
29200,40594,1,2015-08-03,2015-08-07,2,1,52.31484899861963,1353817,1094040,3,2.0
29201,40596,1,2015-08-03,2015-08-07,2,1,53.422732110660306,1353819,1077676,3,2.0
29202,40598,1,2015-08-03,2015-08-07,2,1,54.888038610819116,1353821,1038643,3,2.0
29203,40602,1,2015-08-03,2015-08-07,2,1,51.3440871253579,1353825,1044049,3,2.0
29204,40606,1,2015-08-03,2015-08-07,2,1,58.30677694315179,1353829,1083051,3,2.0
29205,40607,1,2015-10-03,2015-10-07,2,1,71.48326256015078,1353830,1094368,3,2.0
29206,40609,1,2015-05-03,2015-05-07,2,1,73.28161061397086,1353832,1102565,3,2.0
29207,40613,1,2015-08-03,2015-08-07,2,1,49.27934701413427,1353836,1070104,3,1.0
29208,40614,1,2015-08-03,2015-08-07,2,1,71.89562735338576,1353837,1030963,3,3.0
29209,40616,1,2015-08-03,2015-08-07,2,1,56.38816666525388,1353839,1042715,3,2.0
29210,40617,1,2015-05-03,2015-05-07,2,1,68.89983991134217,1353840,1088029,3,2.0
29211,40619,1,2015-08-03,2015-08-07,2,1,100.0,1353842,1014872,3,1.0
29212,40621,1,2015-08-03,2015-08-08,2,1,73.53156682162094,1353844,1002134,5,2.0
29213,40624,1,2015-01-03,2015-01-07,2,1,116.80669275940502,1353847,1021294,3,3.0
29214,40625,1,2015-08-03,2015-08-07,2,1,100.0,1353848,1058612,0,1.0
29215,40626,1,2015-08-04,2015-08-06,2,1,68.1879766746153,1353849,1043001,13,2.0
29216,40627,1,2015-05-04,2015-05-06,0,1,100.0,1353850,1074620,0,2.0
29217,40628,1,2015-08-04,2015-08-06,2,1,76.15044415187268,1353851,1020764,14,2.0
